id,year,month,day,hour,locationName,latitude,longitude,eqMagnitude,eqDepth,damageAmountOrder,damageMillionsDollars,publish,housesDestroyedAmountOrderTotal,country,deathsAmountOrder,injuriesAmountOrderTotal,intensity
7907,2008,6.0,13.0,23.0,JAPAN:  HONSHU:  TOKYO,39.03,140.881,6.9,8.0,3.0,,True,,JAPAN,1.0,3.0,
8066,1962,8.0,19.0,18.0,CHINA:  XINJIANG,44.68,81.58,6.4,,1.0,,True,1.0,CHINA,,,8.0
865,1613,8.0,25.0,,ITALY:  NASO,38.117,14.783,5.6,,2.0,,True,3.0,ITALY,3.0,,10.0
10211,2016,11.0,24.0,18.0,NICARAGUA,11.96,-88.835,6.9,33.0,,,True,,NICARAGUA,,,5.0
2658,1903,8.0,8.0,1.0,COLOMBIA,4.6,-74.0,7.7,,,,True,,COLOMBIA,,,
8135,2005,6.0,13.0,22.0,CHILE:  TARAPACA,-19.987,-69.197,7.7,116.0,,,True,3.0,CHILE,1.0,3.0,
5662,2002,11.0,2.0,1.0,INDONESIA:  SUMATERA:  SIMEULUE,2.824,96.085,7.3,30.0,3.0,,True,,INDONESIA,1.0,2.0,
4299,1963,7.0,29.0,6.0,"IRAN:  GAHKOM,LAIGAZAN,PATKUIYEH,GOLRUIYEH,GANJ",27.8,55.6,5.2,37.0,2.0,,True,3.0,IRAN,1.0,1.0,
913,1628,6.0,17.0,18.0,"BALKANS NW:  SLOVENIA:  KRISKO,BRESTANICA",46.0,15.5,5.0,6.0,2.0,,True,,SLOVENIA,,,8.0
6403,1962,3.0,12.0,11.0,COSTA RICA-PANAMA,8.008,-82.757,6.8,35.0,1.0,,True,,PANAMA,,,
9976,2013,4.0,16.0,10.0,IRAN; PAKISTAN:  MASHKAL,28.033,61.996,7.7,80.0,3.0,,True,,IRAN,1.0,3.0,
8186,2008,9.0,16.0,21.0,INDIA:  MAHARASHTRA,17.438,73.915,5.0,10.0,3.0,,True,,INDIA,1.0,1.0,
7993,1909,11.0,21.0,7.0,TAIWAN,24.4,121.8,7.3,,1.0,,True,1.0,TAIWAN,1.0,,
6445,1974,9.0,27.0,5.0,RUSSIA:  KURIL-JAPAN:  HOKKAIDO,43.2,146.7,6.7,43.0,,,True,,RUSSIA,,,4.0
4849,1979,10.0,20.0,1.0,INDONESIA:  SUMBAWA ISLAND,-8.254,115.847,6.2,38.0,2.0,,True,,INDONESIA,1.0,1.0,
2901,1910,4.0,12.0,0.0,TAIWAN,25.5,122.5,7.8,200.0,1.0,,True,1.0,TAIWAN,2.0,,
3186,1922,1.0,16.0,22.0,"COLOMBIA:  CAQUETA, PUTUMAYO",2.5,-71.0,7.6,600.0,,,True,,COLOMBIA,,,
5040,1984,6.0,24.0,11.0,DOMINICAN REPUBLIC:  SANTO DOMINGO,17.984,-69.338,6.7,24.0,1.0,,True,,DOMINICAN REPUBLIC,1.0,,5.0
9801,2011,3.0,24.0,13.0,MYANMAR:  TACHILEK,20.687,99.822,6.8,8.0,2.0,3.6,True,,MYANMAR (BURMA),3.0,3.0,
3508,1933,2.0,23.0,8.0,CHILE,-20.0,-71.0,7.6,40.0,,,True,,CHILE,,,
4901,1980,11.0,8.0,10.0,CALIFORNIA:  NORTH COAST,41.117,-124.253,7.2,19.0,2.0,2.0,True,,USA,,1.0,7.0
8255,2008,12.0,10.0,10.0,ARGENTINA:  POTRERILLOS,-32.938,-69.259,4.1,10.0,1.0,,True,,ARGENTINA,,,
5332,1992,8.0,19.0,2.0,KYRGYZSTAN:  TOLUK,42.142,73.575,7.5,27.0,4.0,130.0,True,4.0,KYRGYZSTAN,2.0,,9.0
629,1475,,,,KYRGYZSTAN:  BOLOSAGUN,42.6,75.2,6.4,5.0,2.0,,True,,KYRGYZSTAN,,,9.0
4796,1978,3.0,23.0,0.0,RUSSIA:  KURIL ISLANDS,44.209,148.971,6.8,46.0,,,True,,RUSSIA,,,5.0
2562,1899,11.0,24.0,18.0,JAPAN:  SEIKAIDO,31.9,132.0,7.1,60.0,1.0,,True,,JAPAN,,,
10533,2021,3.0,4.0,17.0,"KERMADEC ISLANDS:  S OF, RAOUL",-29.613,-177.843,7.4,55.0,,,True,,NEW ZEALAND,,,7.0
2840,1908,11.0,6.0,7.0,RUSSIA:  KURIL ISLANDS,45.0,150.0,7.6,40.0,,,True,,RUSSIA,,,
5747,2003,12.0,11.0,16.0,IRAN:  WESTERN:  MASJED-E- SOLEYMAN,31.953,49.209,5.0,33.0,1.0,,True,1.0,IRAN,0.0,1.0,
2649,1903,4.0,28.0,23.0,TURKEY:  MALAZGIRT,39.1,42.5,6.3,,4.0,,True,4.0,TURKEY,4.0,4.0,10.0
4353,1965,5.0,3.0,10.0,EL SALVADOR:  SAN MARCOS,13.5,-89.3,6.0,23.0,4.0,35.0,True,,EL SALVADOR,3.0,4.0,6.0
3528,1934,1.0,15.0,8.0,NEPAL; INDIA:  BIHAR,26.773,86.762,8.0,35.0,4.0,,True,4.0,NEPAL,4.0,,11.0
6465,1983,6.0,21.0,6.0,JAPAN:  N. HONSHU ISLAND,41.346,139.099,6.9,10.0,1.0,,True,,JAPAN,,,
5760,2004,2.0,11.0,8.0,"JORDAN:  MA'IN; ISRAEL:  JERUSALEM, PETAH-TIQWA",31.675,35.551,5.3,27.0,2.0,,True,,JORDAN,,1.0,
8081,1966,3.0,6.0,0.0,CHINA:  HEBEI PROVINCE,37.47,115.03,5.2,,1.0,,True,1.0,CHINA,,,7.0
2772,1906,7.0,11.0,,COLOMBIA,4.6,-74.0,7.7,,,,True,,COLOMBIA,,,9.0
10426,2019,7.0,14.0,9.0,INDONESIA:  MOLUCCA ISLANDS:  N,-0.529,128.093,7.3,10.0,2.0,,True,4.0,INDONESIA,1.0,3.0,
4885,1980,7.0,17.0,19.0,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS; VANUATU,-12.525,165.916,7.9,33.0,,,True,,SOLOMON ISLANDS,,,
2836,1908,5.0,5.0,6.0,INDONESIA:  CELEBES SEA,3.0,123.0,7.5,,,,True,,INDONESIA,,,
7362,1976,8.0,17.0,4.0,PHILIPPINES:  MINDANAO,7.249,122.939,6.8,22.0,1.0,,True,,PHILIPPINES,1.0,,
10460,2019,11.0,25.0,1.0,CHINA:  GUANGXI PROVINCE,22.96,106.711,5.0,10.0,1.0,,True,,CHINA,1.0,1.0,
6291,1924,5.0,6.0,16.0,PHILIPPINES:  AGNO,16.0,118.0,6.5,,,,True,,PHILIPPINES,,,
3151,1920,2.0,20.0,11.0,"GEORGIA:  CAUCASUS:  GORI, TIFLIS",42.0,44.1,6.2,11.0,3.0,,True,,GEORGIA,3.0,,
2443,1894,3.0,22.0,10.0,JAPAN:  OFF COAST OF HONSHU,42.5,146.0,7.9,40.0,1.0,,True,,JAPAN,1.0,1.0,9.0
5244,1990,6.0,9.0,1.0,"PERU:  N, RIOJA, MOYOBAMBA, IQUITOS",-6.062,-77.136,4.9,26.0,1.0,,True,1.0,PERU,1.0,,6.0
3600,1937,9.0,27.0,8.0,"INDONESIA:  JAVA:  JOGYAKARTA:  KLUMPIT,PRAMBANAN",-9.4,110.2,7.2,70.0,3.0,,True,3.0,INDONESIA,1.0,,9.0
5109,1986,9.0,15.0,11.0,"GREECE:  S, MESSINIA, BERGA, NEDOUSA",36.93,22.175,4.8,10.0,1.0,,True,,GREECE,,1.0,7.0
4079,1955,7.0,20.0,21.0,COLOMBIA-ECUADOR,0.2,-78.4,6.0,,3.0,,True,,COLOMBIA,,,
8932,2010,4.0,4.0,22.0,MEXICO:  BAJA CALIFORNIA,32.297,-115.278,7.2,4.0,4.0,1150.0,True,,MEXICO,1.0,3.0,
5683,2003,2.0,25.0,3.0,CHINA:  S. XINJIANG:  BACHU,39.483,77.393,5.4,10.0,1.0,,True,,CHINA,1.0,,
4653,1974,1.0,5.0,8.0,"PERU:  LIMA, YAUYOS",-12.3,-76.35,6.3,98.0,3.0,,True,,PERU,1.0,3.0,
6134,1859,8.0,25.0,,EL SALVADOR:  LA UNION; HONDURAS,13.33,-87.81,6.2,,1.0,,True,,EL SALVADOR,,,
2964,1912,11.0,7.0,7.0,ALASKA:  ALASKA PENINSULA,57.5,-155.0,7.5,90.0,,,True,,USA,,,5.0
7950,1631,7.0,21.0,,CHINA:  GANSU PROVINCE:  LINTAO,35.3,104.3,6.0,,1.0,,True,,CHINA,1.0,,5.0
2906,1910,6.0,1.0,5.0,VANUATU ISLANDS,-20.0,169.0,7.5,80.0,,,True,,VANUATU,,,
6106,1935,11.0,25.0,10.0,INDONESIA:  CELEBES SEA,5.5,94.0,6.5,,,,True,,INDONESIA,,,
10568,1912,7.0,9.0,,UGANDA: KITGUM,3.0,33.0,6.8,,2.0,,True,,UGANDA,,,
2308,1881,9.0,28.0,,TURKEY,40.6,33.6,6.1,,1.0,,True,,TURKEY,1.0,,
6573,1898,7.0,23.0,2.0,CHILE:  CONCEPCION,-36.83,-73.03,6.5,,2.0,,True,2.0,CHILE,1.0,1.0,8.0
6432,1970,11.0,28.0,11.0,CHILE:  NORTHERN,-20.94,-69.81,6.0,33.0,,,True,,CHILE,,,
8952,2001,1.0,1.0,6.0,PHILIPPINES:  MINDANAO,6.898,126.579,7.5,33.0,,,True,,PHILIPPINES,,,
1881,1846,8.0,14.0,12.0,"ITALY:  ORCIANO, LUCIANA",43.4,10.6,6.1,5.0,3.0,,True,,ITALY,2.0,,10.0
5197,1989,5.0,7.0,0.0,"CHINA:  YUNNAN PROVINCE:  GENGMA, LANCANG, MENGLIAN",23.553,99.526,5.6,33.0,4.0,54.0,True,4.0,CHINA,1.0,2.0,
7201,1997,4.0,23.0,19.0,GUAM,13.986,144.901,6.5,101.0,1.0,,True,,USA TERRITORY,,1.0,7.0
3841,1946,12.0,4.0,22.0,TAIWAN,23.1,120.3,6.8,,2.0,,True,3.0,TAIWAN,2.0,3.0,9.0
9860,2011,6.0,26.0,7.0,CHINA:  QINGHAI PROVINCE,32.447,95.948,5.3,29.0,1.0,,True,1.0,CHINA,,,
4567,1971,6.0,11.0,12.0,DOMINICAN REPUBLIC:  SANTO DOMINGO,18.0,-69.8,6.1,57.0,2.0,,True,,DOMINICAN REPUBLIC,,2.0,
2068,1863,4.0,22.0,20.0,"GREECE:  RHODES, KOS",36.5,28.0,7.8,,3.0,,True,4.0,GREECE,3.0,3.0,11.0
10341,2015,8.0,9.0,7.0,EL SALVADOR:  ALEGRIA,13.668,-88.478,4.5,10.0,2.0,,True,,EL SALVADOR,,1.0,4.0
2139,1868,8.0,13.0,21.0,CHILE:  ARICA,-18.6,-71.0,8.5,25.0,4.0,,True,,CHILE,4.0,,11.0
5136,1987,5.0,29.0,6.0,"IRAN:  W, NAHAVAND-HAMADEN-TUYSARKAN",34.076,48.266,4.6,41.0,1.0,,True,,IRAN,1.0,1.0,
3270,1925,6.0,29.0,14.0,CALIFORNIA:  SANTA BARBARA,34.418,-120.196,6.8,10.0,3.0,8.0,True,3.0,USA,1.0,,9.0
3898,1949,4.0,13.0,19.0,WASHINGTON,47.167,-122.617,7.0,,4.0,25.0,True,,USA,1.0,,8.0
8792,2009,12.0,6.0,21.0,SOUTH AFRICA:  CARLETONVILLE,-26.414,27.494,3.5,2.0,,,True,,SOUTH AFRICA,1.0,1.0,
4913,1981,2.0,14.0,17.0,ITALY:  S,41.051,14.601,4.6,10.0,1.0,0.5,True,,ITALY,1.0,,7.0
5141,1987,9.0,4.0,16.0,ITALY:  PORTO SAN GIORGIO-PERMO-PDEASO AREA,43.242,13.874,4.6,19.0,2.0,,True,,ITALY,,1.0,8.0
4778,1977,7.0,16.0,13.0,"BALKANS NW:  SLOVENIA:  TRSTENIK,BELA,TENETISE",46.29,14.29,4.6,6.0,2.0,,True,,SLOVENIA,,,6.0
574,1390,5.0,,,UZBEKISTAN:  BUKHARA,39.8,64.4,6.1,20.0,2.0,,True,,UZBEKISTAN,1.0,,8.0
5090,1986,1.0,29.0,11.0,"INDONESIA:  SUMATERA:  S, HAHAT, MUARAENIM",-3.904,103.461,5.0,33.0,3.0,,True,,INDONESIA,,1.0,
4701,1975,9.0,21.0,14.0,"IRAN:  SARPIR,DORAHAN,DEH BAGH",31.549,51.062,5.5,33.0,3.0,,True,,IRAN,1.0,,7.0
5734,2003,11.0,14.0,18.0,"CHINA:  YUNNAN PROVINCE:  LUDIAN, ZHAOTONG",27.372,103.971,5.6,33.0,2.0,,True,3.0,CHINA,1.0,1.0,
3345,1928,3.0,8.0,18.0,IRAN:  NEHBANDAN,31.6,60.0,5.0,,2.0,,True,,IRAN,1.0,,
8068,1963,4.0,19.0,7.0,CHINA:  QINGHAI PROVINCE,35.7,97.0,7.0,,1.0,,True,1.0,CHINA,,,8.0
5945,1408,1.0,21.0,,JAPAN:  KUMANONADA,33.8,136.9,7.0,,,,True,,JAPAN,,,
3539,1934,12.0,31.0,,"CALIFORNIA:  BAJA,IMPERIAL VALLEY",31.8,-115.5,7.1,,,,True,,USA,,,10.0
7915,1478,8.0,17.0,,CHINA:  SICHUAN PROVINCE:  YANYUAN,27.5,101.6,5.5,,2.0,,True,2.0,CHINA,3.0,,7.0
10310,2014,4.0,11.0,7.0,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,-6.586,155.049,7.1,61.0,1.0,,True,2.0,PAPUA NEW GUINEA,1.0,,
4377,1966,9.0,1.0,14.0,GREECE:  SOUTHERN,37.459,22.155,5.5,17.0,3.0,14.0,True,3.0,GREECE,1.0,3.0,8.0
3005,1914,5.0,26.0,14.0,INDONESIA:  NEW GUINEA:  IRIAN JAYA:  JAPEN,-1.829,136.943,8.1,15.0,2.0,,True,3.0,INDONESIA,3.0,,9.0
6021,1711,9.0,5.0,,INDONESIA:  BANDA SEA,-4.0,129.0,7.0,,,,True,1.0,INDONESIA,,,
4856,1979,11.0,16.0,15.0,FIJI ISLANDS,-16.76,-179.984,6.9,33.0,2.0,,True,,FIJI,,,
6354,1947,5.0,17.0,7.0,NEW ZEALAND:  OFF COAST NORTH ISLAND,-38.42,178.88,6.9,12.0,,,True,,NEW ZEALAND,,,
5385,1994,6.0,2.0,18.0,INDONESIA:  JAVA,-10.477,112.835,7.8,18.0,1.0,,True,4.0,INDONESIA,1.0,3.0,
2789,1906,11.0,20.0,21.0,"GHANA:  HO, AKPAFU, PALIME, MISA, ACCRA; TOGO",6.5,0.3,5.0,,2.0,,True,3.0,GHANA,,,8.0
375,1096,12.0,17.0,,JAPAN:  ENSHUNADA,34.0,137.5,8.4,,,,True,,JAPAN,3.0,,
6058,1846,3.0,,,"SANRIKU, JAPAN",39.5,142.5,6.9,,,,True,,JAPAN,,,
5521,1999,5.0,6.0,23.0,IRAN:  SOUTHERN:  FARS PROVINCE,29.501,51.88,6.2,33.0,2.0,,True,3.0,IRAN,1.0,2.0,8.0
9854,2011,12.0,3.0,6.0,NEW ZEALAND:  COOK STRAIT,-41.364,174.315,5.3,56.0,1.0,,True,,NEW ZEALAND,,,
3770,1944,1.0,15.0,23.0,ARGENTINA:  SAN JUAN PROVINCE,-31.5,-68.5,7.8,50.0,4.0,100.0,True,,ARGENTINA,4.0,,
5962,1627,9.0,14.0,,PHILIPPINES:  W. LUZON ISLAND:  CAGAYAN:  BANGUI,18.7,121.8,7.5,,3.0,,True,3.0,PHILIPPINES,,,10.0
3749,1943,7.0,23.0,14.0,INDONESIA:   JAVA:  JOGYAKARTA,-9.5,110.0,8.1,90.0,3.0,,True,,INDONESIA,3.0,4.0,8.0
4903,1980,11.0,23.0,18.0,"ITALY:   AVELLINO, POTENZA, CASERTA, NAPLES",40.914,15.366,6.9,20.0,4.0,20000.0,True,,ITALY,4.0,4.0,10.0
4792,1978,3.0,11.0,19.0,ITALY:  SICILY,38.1,16.03,5.0,33.0,2.0,,True,,ITALY,1.0,2.0,
5295,1991,6.0,28.0,14.0,"CALIFORNIA:  ARCADIA, GLENDALE, LOS ANGELES",34.262,-118.002,5.1,11.0,4.0,33.5,True,,USA,1.0,3.0,7.0
3189,1922,1.0,31.0,13.0,CALIFORNIA:  NORTHERN,41.0,-125.5,7.6,,1.0,,True,,USA,,,
4418,1967,2.0,9.0,14.0,ALBANIA:  GJIROKASTEV,40.0,20.2,5.6,33.0,2.0,,True,2.0,ALBANIA,,,
6612,1885,7.0,29.0,,INDONESIA:  SUMATRA:  AJERBANGIS,0.0,99.5,6.8,,,,True,,INDONESIA,,,
7535,2007,6.0,18.0,14.0,IRAN:  QOM,34.437,50.833,5.5,5.0,1.0,,True,2.0,IRAN,,,
3487,1932,5.0,14.0,13.0,"INDONESIA:  SULAWESI:  KAKAS,LANGOWAN,POSO,TONDANO",0.5,126.0,7.4,,3.0,,True,3.0,INDONESIA,1.0,2.0,7.0
9930,2012,5.0,11.0,12.0,"INDIA:  ASSAM:  KAMRUP, GUWAHATI",26.175,92.889,5.4,43.0,1.0,,True,,INDIA,,1.0,
4972,1983,4.0,3.0,2.0,"COSTA RICA:  SE, PANAMA: W",8.677,-83.098,7.5,30.0,2.0,1.0,True,,COSTA RICA,1.0,2.0,
2610,1902,1.0,24.0,23.0,PAPUA NEW GUINEA,-8.0,150.0,7.8,60.0,,,True,,PAPUA NEW GUINEA,,,
4528,1970,4.0,23.0,9.0,"TURKEY:  DEMIRCI, MANISA",39.1,28.7,5.7,18.0,,,True,3.0,TURKEY,1.0,1.0,8.0
10112,2014,8.0,16.0,22.0,CHINA:  YUNNAN PROVINCE:  YONGSHAN,28.125,103.546,5.0,10.0,1.0,,True,,CHINA,,1.0,7.0
3666,1940,5.0,24.0,16.0,PERU,-10.5,-77.0,8.2,60.0,3.0,,True,3.0,PERU,3.0,4.0,10.0
3929,1949,12.0,29.0,3.0,PHILIPPINES:  LUZON:  E,17.0,121.63,7.2,,2.0,,True,2.0,PHILIPPINES,1.0,,8.0
10293,2018,1.0,8.0,,THE NETHERLANDS: GRONINGEN,53.2,6.6,3.4,,2.0,,True,,NETHERLANDS,,,
8048,1958,2.0,7.0,23.0,CHINA:  SICHUAN PROVINCE,31.5,104.0,6.2,,1.0,,True,1.0,CHINA,,,7.0
4431,1968,2.0,28.0,,AZORES,37.7,-29.4,7.6,,,,True,,AZORES (PORTUGAL),,,
8259,2009,3.0,19.0,18.0,TONGA ISLANDS,-23.046,-174.659,7.6,34.0,,,True,,TONGA,,,
3111,1918,4.0,21.0,22.0,"CALIFORNIA: SAN JACINTO, HEMET",33.762,-116.972,6.7,10.0,1.0,0.2,True,,USA,1.0,1.0,10.0
4850,1979,10.0,27.0,14.0,GUATEMALA,13.833,-90.881,6.8,58.0,2.0,,True,,GUATEMALA,1.0,1.0,
7223,2006,2.0,14.0,0.0,INDIA:  SIKKIM,27.382,88.388,5.3,30.0,1.0,,True,,INDIA,1.0,1.0,
10539,2021,4.0,10.0,7.0,"INDONESIA: JAVA: LUMAJANG, MALANG",-8.562,112.519,6.0,82.0,3.0,,True,2.0,INDONESIA,1.0,1.0,5.0
5596,2001,3.0,24.0,6.0,"JAPAN:  HIROSHIMA, OKAYAMA, HONSHU, KAGAMA",34.083,132.526,6.8,50.0,4.0,500.0,True,,JAPAN,1.0,3.0,9.0
5836,2005,1.0,10.0,18.0,IRAN:  GORGAN,37.103,54.574,5.4,32.0,,,True,,IRAN,,3.0,
3596,1937,7.0,31.0,20.0,CHINA:  SHANDONG PROVINCE,35.4,115.1,7.0,,4.0,,True,4.0,CHINA,3.0,3.0,9.0
4612,1972,9.0,7.0,22.0,"FRANCE:  LABOIRIE, ARCEAU, SAINT-PIERRE D'OLERON",46.0,-1.1,5.3,33.0,2.0,,True,,FRANCE,,,8.0
2390,1889,5.0,25.0,18.0,"PHILIPPINES:  MINDANAO,MINDORO",13.5,121.0,6.8,,2.0,,True,,PHILIPPINES,,,8.0
7922,1725,8.0,2.0,,CHINA:  SICHUAN PROVINCE:  KANGDING,30.1,101.9,5.5,,2.0,,True,,CHINA,4.0,,7.0
6107,1936,7.0,13.0,11.0,CHILE:  TALTAL,-24.5,-70.0,7.3,60.0,2.0,,True,3.0,CHILE,1.0,1.0,
6797,1977,4.0,20.0,23.0,SOLOMON ISLANDS,-9.89,160.348,7.6,19.0,1.0,,True,,SOLOMON ISLANDS,,,7.0
5163,1988,7.0,20.0,23.0,"TAIWAN:  HUALIEN, SU-HUA",23.902,121.598,5.7,51.0,1.0,,True,,TAIWAN,1.0,1.0,
6442,1972,12.0,29.0,4.0,CHILE:  CENTRAL,-30.6,-71.0,5.4,60.0,,,True,,CHILE,,,
3902,1949,4.0,24.0,4.0,"IRAN:  MAKHL-E-NAKHODA,BANDAR ABBAS,BAZAAR",27.28,56.46,6.3,100.0,3.0,,True,,IRAN,,,
4381,1966,10.0,17.0,21.0,"PERU:  LIMA,HUACHO,HUAURA, CHANCAY,SUPE,SAN NICOLAS",-10.748,-78.638,8.1,38.0,4.0,35.0,True,,PERU,3.0,4.0,9.0
4899,1980,10.0,24.0,14.0,"MEXICO:  S, HUAJAPAN DE LEON, OAXACA",18.211,-98.24,6.4,72.0,2.0,5.0,True,3.0,MEXICO,3.0,3.0,9.0
2889,1909,10.0,20.0,23.0,PAKISTAN,30.0,68.0,7.2,60.0,2.0,,True,,PAKISTAN,3.0,,
4663,1974,7.0,13.0,1.0,"COLOMBIA: BOGOTA, CALI, PEREIRA",7.75,-77.69,7.3,12.0,1.0,,True,1.0,COLOMBIA,1.0,1.0,
8008,1935,6.0,7.0,2.0,TAIWAN:  TAIZHONG,24.2,120.5,5.8,,1.0,,True,1.0,TAIWAN,,1.0,
4795,1978,3.0,19.0,1.0,MEXICO:  ACAPULCO,17.03,-99.74,6.6,36.0,2.0,,True,,MEXICO,1.0,1.0,
6365,1952,5.0,13.0,19.0,COSTA RICA-PANAMA,10.088,-85.211,6.4,35.0,,,True,,COSTA RICA,,,
2148,1868,10.0,21.0,15.0,"CALIFORNIA:  HAYWARD,SAN FRANCISCO",37.7,-122.1,6.8,,1.0,0.35,True,3.0,USA,1.0,,9.0
2788,1906,11.0,19.0,7.0,AUSTRALIA:  WEST COAST,-22.0,109.0,7.8,,,,True,,AUSTRALIA,,,
1075,1677,4.0,13.0,,JAPAN:  SANRIKU,40.0,144.0,8.1,,1.0,,True,1.0,JAPAN,,,
3764,1943,11.0,26.0,22.0,"TURKEY:  LADIK, SAMSUN, HAVZA",40.867,33.651,7.5,20.0,4.0,,True,4.0,TURKEY,4.0,4.0,11.0
4777,1977,6.0,22.0,12.0,TONGA TRENCH,-22.878,-175.9,7.2,65.0,2.0,1.2,True,,TONGA,1.0,1.0,4.0
3080,1917,4.0,26.0,9.0,ITALY:  CITERNA,43.5,12.1,5.5,33.0,,,True,,ITALY,,,10.0
7453,2007,1.0,9.0,14.0,CHINA:  GANSU PROVINCE,37.021,103.911,4.5,20.0,3.0,,True,4.0,CHINA,,,
5441,1996,9.0,5.0,20.0,"BALKANS NW:  CROATIA:  STON, SLANO",42.803,17.936,6.0,10.0,3.0,,True,,CROATIA,,2.0,8.0
7868,1911,2.0,18.0,18.0,"TAJIKISTAN:  USOY, BARCHIDIV, POSOR, NISUR",38.2,72.8,7.4,26.0,3.0,,True,3.0,TAJIKISTAN,2.0,,
6153,1865,11.0,18.0,,TONGA ISLANDS,-19.5,-173.5,8.0,,1.0,,True,,TONGA,,,
3173,1921,5.0,14.0,11.0,"INDONESIA:  SANGKULIRANG,RENDING,KARIORANG,SEKURAN",0.7,117.9,6.2,,2.0,,True,1.0,INDONESIA,,,8.0
4118,1957,3.0,22.0,14.0,ALASKA:  ALEUTIAN ISLANDS:  FOX ISLANDS,55.0,-165.2,7.5,,,,True,,USA,,,5.0
7786,1919,10.0,22.0,6.0,ITALY:  TYRRHENIAN SEA,41.4,12.6,5.6,10.0,,,True,,ITALY,,,8.0
10059,2014,1.0,2.0,3.0,IRAN:  BASTAK,27.15,54.448,5.2,8.0,2.0,2.0,True,,IRAN,1.0,1.0,
4013,1953,2.0,12.0,8.0,IRAN:  TORUD,35.385,54.979,6.6,15.0,,,True,4.0,IRAN,3.0,3.0,8.0
5705,2003,7.0,10.0,17.0,IRAN:  SOUTHERN: GAJJIABAD,28.355,54.169,5.8,10.0,3.0,21.6,True,4.0,IRAN,1.0,1.0,7.0
10667,2023,2.0,27.0,9.0,TURKEY:  MALATYA,38.229,38.283,5.2,10.0,2.0,,True,1.0,TURKEY,1.0,3.0,7.0
4208,1959,11.0,7.0,,ALGERIA:  BOU-MEDFA,36.4,2.6,5.5,,2.0,,True,,ALGERIA,,,8.0
7766,2008,2.0,9.0,7.0,MEXICO:  BAJA CALIFORNIA,32.456,-115.315,5.1,3.0,1.0,,True,,MEXICO,,,
3244,1924,3.0,3.0,8.0,ECUADOR,-1.6,-78.6,6.9,,1.0,,True,,ECUADOR,1.0,,
644,1490,2.0,20.0,,UZBEKISTAN:  SAMARKAND,39.4,67.1,5.8,15.0,3.0,,True,,UZBEKISTAN,,,8.0
1284,1742,6.0,27.0,5.0,RUSSIA: LAKE BAYKAL (BAIKAL),53.3,104.0,7.7,40.0,,,True,,RUSSIA,,,10.0
2766,1906,4.0,13.0,19.0,TAIWAN:  JIAYI,23.4,120.4,6.5,,3.0,,True,4.0,TAIWAN,1.0,2.0,
10278,1844,5.0,,,"NICARAGUA: RIVAS, GREYTOWN",11.2,-84.8,7.4,,1.0,,True,2.0,NICARAGUA,,,
10050,2013,10.0,22.0,5.0,INDONESIA:  BANDA ACEH,5.103,95.971,5.4,10.0,1.0,,True,,INDONESIA,1.0,1.0,5.0
10273,2017,11.0,1.0,2.0,NEW CALEDONIA:  LOYALTY ISLANDS,-21.648,168.859,6.6,22.0,,,True,,NEW CALEDONIA,,,3.0
5108,1986,9.0,13.0,17.0,"GREECE:  KALAMI, LAKONIA, ZAKINTHOS",37.014,22.176,5.8,11.0,2.0,5.0,True,4.0,GREECE,1.0,3.0,10.0
4562,1971,5.0,12.0,6.0,TURKEY:  BURDUR,37.6,29.8,5.9,23.0,3.0,,True,,TURKEY,2.0,3.0,6.0
2784,1906,9.0,28.0,15.0,ECUADOR,-2.0,-79.0,7.9,150.0,1.0,,True,,ECUADOR,,,7.0
5366,1993,10.0,13.0,2.0,PAPUA NEW GUINEA:  EASTERN:  UPPER MARKHAM VALLEY,-5.889,146.02,6.9,25.0,2.0,5.0,True,,PAPUA NEW GUINEA,2.0,3.0,
3213,1923,2.0,4.0,,IRAN:  BODZHNURD,37.6,57.3,5.5,10.0,2.0,,True,,IRAN,,,8.0
5656,2002,10.0,10.0,10.0,"INDONESIA: NEW GUINEA: MANOKWARI, ORANSBARI, RANSIKI",-1.757,134.297,7.6,10.0,3.0,,True,3.0,INDONESIA,1.0,3.0,
3647,1939,11.0,21.0,8.0,TURKEY:  ERZINCAN,39.7,40.4,5.9,80.0,2.0,,True,,TURKEY,1.0,,7.0
3547,1935,4.0,28.0,,CHINA:  SICHUAN PROVINCE,29.4,102.3,6.0,,1.0,,True,1.0,CHINA,1.0,,8.0
6239,1903,12.0,7.0,14.0,"CHILE:  VALLENAR, FREIRINA",-28.5,-71.0,6.5,,2.0,,True,2.0,CHILE,1.0,,8.0
6491,1995,3.0,19.0,23.0,INDONESIA:  IRIAN JAYA REGION,-4.183,135.109,6.9,33.0,1.0,,True,,INDONESIA,,,
10561,2021,8.0,11.0,17.0,PHILIPPINES:  MINDANAO,6.455,126.742,7.1,65.0,,,True,,PHILIPPINES,1.0,,9.0
4605,1972,6.0,11.0,16.0,INDONESIA:  CELEBES SEA,3.9,124.3,7.8,325.0,,,True,,INDONESIA,,,
1332,1755,2.0,8.0,,CHINA:  YUNNAN PROVINCE,23.8,102.7,6.0,,2.0,,True,3.0,CHINA,2.0,1.0,8.0
